10.1.2.203 - - [08/Dec/2014:13:18:50 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 3691 "http://10.210.5.50/paineis/pbq/index.vm?eixo=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:18:50 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 6009 "http://10.210.5.50/paineis/pbq/index.vm?eixo=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:18:52 -0300] "GET /paineis/pbq/comunidades.json.vm HTTP/1.1" 200 134954 "http://10.210.5.50/paineis/pbq/index.vm?eixo=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:14 -0300] "GET /paineis/pbq/index.vm?eixo=4 HTTP/1.1" 200 375662 "http://10.210.5.50/paineis/pbq/index.vm?eixo=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:14 -0300] "GET /paineis/seppir/cubos?cube=PBQ%20Servicos%20(Atual) HTTP/1.1" 200 1305 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:14 -0300] "GET /paineis/seppir/cubos?cube=MEC%20Censo%20Escolar HTTP/1.1" 200 2018 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:14 -0300] "GET /paineis/seppir/cubos?cube=Monitoramento%20de%20Servicos%20(SECOMT) HTTP/1.1" 200 1251 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:14 -0300] "GET /paineis/seppir/cubos?cube=CadUnico%20Quilombolas%20Pessoas HTTP/1.1" 200 2887 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:15 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 739 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:15 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 751 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:15 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 2822 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:15 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 6725 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:15 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 4890 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:15 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 849 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:15 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 4886 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:15 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 4847 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:15 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 4695 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:15 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 9715 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:30 -0300] "GET /manger HTTP/1.1" 404 973 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:34 -0300] "GET /manager HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:34 -0300] "GET /manager/ HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:20:34 -0300] "GET /manager/html;jsessionid=381887B95A87E052F932F655D8F3CC37?org.apache.catalina.filters.CSRF_NONCE=387C02839A91572C9C92F544AC0A4EA6 HTTP/1.1" 401 2486 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - seppir-admin [08/Dec/2014:13:20:43 -0300] "GET /manager/html;jsessionid=381887B95A87E052F932F655D8F3CC37?org.apache.catalina.filters.CSRF_NONCE=387C02839A91572C9C92F544AC0A4EA6 HTTP/1.1" 200 20858 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
